n,estimate
8912, 8231.007855
8913, 8474.916086
8914, 8689.579279
8915, 9272.162956
8916, 8757.988669
8917, 8156.354089
8918, 9229.531995
8919, 9417.117063
8920, 9533.731048
8921, 8619.523099
8922, 9446.848405
8923, 9117.549102
8924, 9393.492757
8925, 8549.436912
8926, 8621.822019
8927, 8998.175921
8928, 9230.157464
8929, 9354.069409
8930, 9942.716123
8931, 8913.072561
8932, 8745.415807
8933, 8818.159609
8934, 9557.901452
8935, 9323.152237
8936, 8743.349741
8937, 7879.046203
8938, 8613.278689
8939, 8475.189863
8940, 8788.736062
8941, 9027.413261
8942, 9527.840815
8943, 8260.473769
8944, 7822.205399
8945, 8293.869954
8946, 9402.356539
8947, 8383.571648
8948, 9056.368048
8949, 8769.969893
8950, 8151.672559
8951, 9442.470183
8952, 8521.831019
8953, 8926.709957
8954, 9576.519535
8955, 8294.333682
8956, 8618.499189
8957, 9418.616475
8958, 8944.259430
8959, 8207.792679
8960, 8038.115426
8961, 8660.739410
8962, 9343.371617
8963, 8372.730105
8964, 9315.503717
8965, 8936.080637
8966, 8885.815036
8967, 8300.543604
8968, 8590.811497
8969, 9069.633937
8970, 9984.266828
8971, 8756.954600
8972, 8260.204052
8973, 9220.051981
8974, 8327.758225
8975, 9222.909178
8976, 9399.445765
8977, 9562.308109
8978, 8281.348144
8979, 8948.461166
8980, 9366.624890
8981, 9128.567571
8982, 9122.327232
8983, 9210.595580
8984, 8438.810342
8985, 8824.495063
8986, 10113.390127
8987, 9447.860775
8988, 8843.244107
8989, 8522.756385
8990, 9703.683275
8991, 8432.519775
8992, 9266.040750
8993, 9094.848192
8994, 9378.245251
8995, 8437.103333
8996, 9151.575052
8997, 9291.270316
8998, 8651.821610
8999, 8826.034779
9000, 8572.567898
9001, 9292.235808
9002, 8197.181686
9003, 9007.968346
9004, 8800.871042
9005, 8679.548951
9006, 9380.816305
9007, 9073.201593
9008, 8432.085856
9009, 9255.467864
9010, 9394.685000
9011, 8794.302541
9012, 10035.411873
9013, 9059.963592
9014, 8898.714633
9015, 9671.974602
9016, 9420.362956
9017, 8215.788880
9018, 9365.203708
9019, 8933.103125
9020, 9420.747423
9021, 9431.036911
9022, 8558.883901
9023, 9304.210781
9024, 9115.394739
9025, 8806.295604
9026, 9770.346520
9027, 9366.301242
9028, 8342.816597
9029, 9226.298130
9030, 9392.918474
9031, 8775.374482
9032, 9518.731573
9033, 9175.116333
9034, 9329.532912
9035, 9455.875409
9036, 9605.507624
9037, 8470.910609
9038, 9123.083567
9039, 8738.216649
9040, 8617.947366
9041, 8801.716324
9042, 8800.107082
9043, 8289.875180
9044, 9135.203385
9045, 8553.811008
9046, 9403.139696
9047, 9829.101596
9048, 9010.613057
9049, 8370.094047
9050, 8576.878644
9051, 8685.754350
9052, 8503.167415
9053, 9575.159034
9054, 8591.047075
9055, 9377.497948
9056, 10670.633574
9057, 8956.137165
9058, 9377.126753
9059, 9412.589121
9060, 9115.110619
9061, 9233.167780
9062, 8687.549197
9063, 8955.515427
9064, 9086.756049
9065, 8978.612090
9066, 8523.161450
9067, 8653.338095
9068, 9502.786554
9069, 9121.726390
9070, 8615.862071
9071, 8913.418217
9072, 8720.841722
9073, 10028.432441
9074, 9376.676781
9075, 8534.113699
9076, 8967.324460
9077, 8770.494495
9078, 9360.130306
9079, 9325.435876
9080, 9958.093472
9081, 9133.665398
9082, 8875.559157
9083, 9399.055818
9084, 9167.483081
9085, 8874.215799
9086, 8879.864432
9087, 8367.838644
9088, 9058.073440
9089, 9272.563617
9090, 9299.702421
9091, 8993.734419
9092, 9718.738436
9093, 9607.131831
9094, 9386.665023
9095, 8349.894581
9096, 10175.648964
9097, 9252.282738
9098, 8416.401220
9099, 9349.754196
9100, 9344.432448
9101, 8639.436175
9102, 9260.092145
9103, 9221.331001
9104, 8853.582744
9105, 8387.715143
9106, 8945.094849
9107, 9126.162460
9108, 8808.804186
9109, 9688.396537
9110, 9071.217850
9111, 9507.580842
9112, 9670.830026
9113, 9822.887696
9114, 9328.736678
9115, 9440.650172
9116, 10002.209580
9117, 9843.541073
9118, 8930.194330
9119, 8531.592267
9120, 9075.819287
9121, 9574.504444
9122, 9671.906913
9123, 9072.149483
9124, 8986.156808
9125, 9465.834910
9126, 8774.862147
9127, 8270.348027
9128, 8595.027756
9129, 9704.254973
9130, 8441.448369
9131, 9778.919768
9132, 9016.728956
9133, 8829.825955
9134, 10005.577800
9135, 9158.710626
9136, 9548.924722
9137, 8825.196727
9138, 8149.192206
9139, 9583.001588
9140, 8792.055076
9141, 8895.641721
9142, 8845.921455
9143, 8996.534947
9144, 9281.030347
9145, 8933.834183
9146, 9210.404795
9147, 9106.496614
9148, 9239.017477
9149, 8944.615727
9150, 9039.642435
9151, 8556.436675
9152, 9063.577906
9153, 8689.598930
9154, 8590.759473
9155, 8855.220756
9156, 9488.880285
9157, 9258.145184
9158, 9540.112586
9159, 9279.889186
9160, 9402.926095
9161, 9978.142718
9162, 9066.018245
9163, 9158.422918
9164, 9093.682093
9165, 9209.058828
9166, 9347.253264
9167, 8419.445997
9168, 9669.137839
9169, 9420.983172
9170, 8988.813055
9171, 8360.644397
9172, 9478.712347
9173, 8687.047506
9174, 9069.313112
9175, 9527.931294
9176, 9017.665658
9177, 9055.159354
9178, 9102.165499
9179, 9154.945813
9180, 9842.235242
9181, 9317.727070
9182, 8921.608138
9183, 9606.309589
9184, 9492.439582
9185, 9346.080674
9186, 9631.243597
9187, 9134.752471
9188, 8187.578590
9189, 9043.806661
9190, 9445.501796
9191, 8954.186964
9192, 9167.609121
9193, 9424.201361
9194, 8509.369414
9195, 9568.238378
9196, 8891.112258
9197, 9480.248431
9198, 9410.578238
9199, 9177.212131
9200, 9349.145465
9201, 8641.880390
9202, 8619.322546
9203, 9074.813567
9204, 9198.686114
9205, 10345.523204
9206, 9354.278447
9207, 9361.730579
9208, 9793.380644
9209, 8878.690061
9210, 9878.493728
9211, 10116.551403
9212, 9557.861684
9213, 9537.222380
9214, 9693.468814
9215, 8873.373442
9216, 9067.205660
9217, 9304.566223
9218, 8831.033124
9219, 9570.731440
9220, 9160.725871
9221, 9583.661628
9222, 9965.873427
9223, 9011.603080
9224, 9619.962758
9225, 9677.933499
9226, 9252.174440
9227, 9353.628182
9228, 10025.196844
9229, 8754.998656
9230, 9222.989988
9231, 8864.855119
9232, 9760.710200
9233, 9608.062274
9234, 9258.927612
9235, 9534.408401
9236, 9147.647342
9237, 9128.168754
9238, 9059.341340
9239, 9850.249129
9240, 9698.463195
9241, 9607.279514
9242, 9104.683162
9243, 9550.271284
9244, 9133.178129
9245, 8687.840673
9246, 9239.059119
9247, 9045.531389
9248, 9097.615845
9249, 9273.273715
9250, 9463.365775
9251, 9537.270575
9252, 8290.659243
9253, 9664.687679
9254, 9424.404216
9255, 9035.264715
9256, 8729.268058
9257, 9196.694407
9258, 8820.952731
9259, 8784.811023
9260, 9315.645709
9261, 9782.706276
9262, 9420.716764
9263, 8795.003654
9264, 9398.044706
9265, 9502.677688
9266, 9079.474071
9267, 9387.230827
9268, 9251.091203
9269, 9374.048719
9270, 9164.183944
9271, 9376.859638
9272, 9222.833136
9273, 8661.048526
9274, 9040.930937
9275, 9047.051585
9276, 8219.487124
9277, 8981.508834
9278, 9436.007301
9279, 10331.027960
9280, 9581.742642
9281, 9166.481264
9282, 9153.234064
9283, 9208.914425
9284, 9211.760563
9285, 9275.057868
9286, 8550.354461
9287, 9537.905325
9288, 9326.584206
9289, 9253.942887
9290, 9408.124206
9291, 8871.264301
9292, 9565.968103
9293, 9163.083191
9294, 9835.624349
9295, 10362.883622
9296, 8794.887833
9297, 10070.769158
9298, 9548.842250
9299, 9687.962750
9300, 8476.273077
9301, 8960.181692
9302, 9083.810385
9303, 9566.142718
9304, 8977.555369
9305, 8758.352661
9306, 8615.447714
9307, 9494.967789
9308, 9181.899717
9309, 9108.240110
9310, 9530.109455
9311, 9607.187629
9312, 8969.549763
9313, 9798.092875
9314, 9516.249247
9315, 9139.481485
9316, 9194.653145
9317, 9462.796190
9318, 9634.834245
9319, 9211.083520
9320, 9742.199787
9321, 9650.070320
9322, 9247.135009
9323, 8716.410446
9324, 10396.752106
9325, 9179.002282
9326, 9126.523675
9327, 9773.546655
9328, 9705.567758
9329, 8648.539694
9330, 8800.807946
9331, 8793.965610
9332, 9526.132206
9333, 9436.305335
9334, 9907.636197
9335, 9344.820526
9336, 9104.269210
9337, 9117.625650
9338, 9028.344194
9339, 9008.294789
9340, 9624.658949
9341, 9964.302721
9342, 9290.106693
9343, 9436.984816
9344, 9526.770876
9345, 9309.094372
9346, 9428.997075
9347, 10023.677388
9348, 9354.234841
9349, 9848.242849
9350, 9290.099843
9351, 8566.394394
9352, 9479.687928
9353, 9144.391643
9354, 9122.897459
9355, 9675.472231
9356, 8910.684387
9357, 9042.004348
9358, 9344.071610
9359, 9530.391097
9360, 8814.225569
9361, 8874.339785
9362, 9709.822599
9363, 10086.243765
9364, 9574.649948
9365, 10365.966554
9366, 9070.767181
9367, 10106.942716
9368, 9595.561130
9369, 8678.533937
9370, 9531.295178
9371, 10097.092751
9372, 9458.140598
9373, 9904.372052
9374, 10111.311031
9375, 9115.078329
9376, 9000.655098
9377, 8624.979327
9378, 9275.329456
9379, 8590.116294
9380, 9482.888843
9381, 9103.296926
9382, 9422.553757
9383, 9773.607524
9384, 9168.976847
9385, 9692.055369
9386, 9448.441587
9387, 9324.588690
9388, 9495.053962
9389, 9822.496393
9390, 9691.816163
9391, 9488.795380
9392, 8876.770036
9393, 11206.630443
9394, 9699.121450
9395, 9325.853030
9396, 9956.751058
9397, 8761.108287
9398, 8440.585223
9399, 9613.262475
9400, 9689.889566
9401, 9939.721459
9402, 9351.658740
9403, 9679.648997
9404, 9234.601220
9405, 10245.322554
9406, 9516.600147
9407, 9258.013342
9408, 9513.217052
9409, 9381.841690
9410, 9339.218140
9411, 8974.884243
9412, 9722.392204
9413, 9944.664476
9414, 8495.044978
9415, 9524.516953
9416, 9781.081900
9417, 8708.810241
9418, 9099.538192
9419, 9509.957529
9420, 9036.078723
9421, 9836.731590
9422, 9742.690067
9423, 9442.687770
9424, 9596.823926
9425, 10562.125729
9426, 8803.060432
9427, 9837.683998
9428, 9197.355318
9429, 9094.137841
9430, 10274.703528
9431, 9067.508488
9432, 9449.522348
9433, 9628.509872
9434, 8748.724151
9435, 10161.112168
9436, 9047.067155
9437, 8814.352509
9438, 9289.687291
9439, 9334.153730
9440, 8995.096362
9441, 9074.893821
9442, 9207.508638
9443, 9126.092086
9444, 8852.825338
9445, 9366.598677
9446, 9491.333947
9447, 9610.702041
9448, 9271.399758
9449, 10085.485382
9450, 9779.382722
9451, 9333.203907
9452, 9751.682930
9453, 10035.008274
9454, 9619.012840
9455, 8946.993164
9456, 9592.403125
9457, 9313.677143
9458, 8892.507712
9459, 9063.575414
9460, 9701.993303
9461, 9170.309355
9462, 10167.023862
9463, 9453.132791
9464, 9096.048193
9465, 9162.080572
9466, 8601.419358
9467, 9537.950660
9468, 9380.567054
9469, 8200.528838
9470, 10209.981954
9471, 9671.538572
9472, 8600.786582
9473, 8211.971657
9474, 9834.273100
9475, 8638.542519
9476, 9070.630251
9477, 9487.594574
9478, 8785.320287
9479, 9888.306277
9480, 10138.008004
9481, 10465.522390
9482, 9599.909123
9483, 9116.845871
9484, 9045.685802
9485, 9587.593737
9486, 9312.079187
9487, 8874.057351
9488, 10137.047410
9489, 9461.296470
9490, 9371.209045
9491, 9518.347420
9492, 9899.086552
9493, 9044.098000
9494, 9705.392634
9495, 9412.826324
9496, 9558.419100
9497, 9593.293232
9498, 10147.349601
9499, 9346.441769
9500, 9783.173946
9501, 9515.585040
9502, 8884.407311
9503, 9598.930686
9504, 9879.969825
9505, 9203.562141
9506, 9521.963887
9507, 9452.823890
9508, 9339.827208
9509, 9725.185468
9510, 10044.693736
9511, 10047.774265
9512, 10072.176712
9513, 9274.523875
9514, 9597.772154
9515, 9670.078367
9516, 9765.719145
9517, 10335.588804
9518, 10075.991752
9519, 9794.054870
9520, 9477.153070
9521, 9309.837488
9522, 9698.031250
9523, 10089.604910
9524, 9842.195221
9525, 9286.176946
9526, 9426.064186
9527, 10202.563301
9528, 9126.813855
9529, 10015.351667
9530, 9617.441286
9531, 10571.355748
9532, 9449.332478
9533, 9413.964629
9534, 9159.483092
9535, 9695.638302
9536, 8965.687213
9537, 10199.078899
9538, 9284.310145
9539, 9827.325957
9540, 9501.830658
9541, 10099.421456
9542, 9227.178522
9543, 9003.695795
9544, 9118.278544
9545, 8772.477398
9546, 8846.785187
9547, 9682.689318
9548, 9555.729751
9549, 8833.599444
9550, 8788.587413
9551, 9170.168815
9552, 10415.363197
9553, 9051.243676
9554, 9515.183812
9555, 9925.646385
9556, 9644.125051
9557, 9489.242095
9558, 10098.447570
9559, 10026.263530
9560, 10054.729093
9561, 9429.715977
9562, 9497.402494
9563, 10008.776777
9564, 8840.194695
9565, 9460.801823
9566, 9702.162043
9567, 9894.476419
9568, 9805.337140
9569, 9629.619885
9570, 10660.521940
9571, 8853.874398
9572, 9357.844975
9573, 10292.882567
9574, 9924.033850
9575, 10850.552101
9576, 9358.759546
9577, 9512.722980
9578, 9432.001976
9579, 10123.252913
9580, 8751.292900
9581, 8828.728186
9582, 9349.193920
9583, 10153.290404
9584, 9321.538859
9585, 9785.079935
9586, 10171.528558
9587, 8992.248602
9588, 9198.822197
9589, 9544.331578
9590, 10038.998681
9591, 9622.237666
9592, 9217.863389
9593, 9103.764954
9594, 9797.536842
9595, 8705.320889
9596, 9365.271471
9597, 9581.641281
9598, 9918.463276
9599, 9340.660975
9600, 10132.914102
9601, 9367.578046
9602, 8934.734082
9603, 9707.413052
9604, 10063.063001
9605, 9135.158096
9606, 8972.587140
9607, 9192.332315
9608, 10480.886840
9609, 9273.328913
9610, 10800.120514
9611, 9470.438208
9612, 8913.437504
9613, 10188.593919
9614, 9029.975192
9615, 10351.804814
9616, 9322.704184
9617, 9213.786246
9618, 9728.944388
9619, 9644.968002
9620, 9816.320528
9621, 9702.616110
9622, 9703.753827
9623, 9692.883803
9624, 10066.054647
9625, 9548.074854
9626, 9968.520514
9627, 9702.932433
9628, 9840.183068
9629, 10318.993895
9630, 9228.660000
9631, 9692.418148
9632, 9541.243321
9633, 9269.121347
9634, 9004.086175
9635, 9974.902907
9636, 9537.103594
9637, 10047.046631
9638, 9978.950008
9639, 9349.575456
9640, 9581.331638
9641, 9051.019566
9642, 10235.209469
9643, 9905.458525
9644, 10677.236087
9645, 9625.833713
9646, 9804.133188
9647, 9889.823321
9648, 9968.108594
9649, 9568.637253
9650, 10216.016927
9651, 9692.571973
9652, 10116.093717
9653, 9132.423525
9654, 10264.211338
9655, 10360.989215
9656, 8885.565227
9657, 10606.315011
9658, 9417.422082
9659, 9168.271155
9660, 9985.651817
9661, 9720.110606
9662, 9306.350613
9663, 10254.219250
9664, 9380.282593
9665, 10010.810642
9666, 9440.651005
9667, 9096.159047
9668, 9020.449584
9669, 8828.960709
9670, 9100.139883
9671, 9814.945683
9672, 9648.602791
9673, 9333.720175
9674, 8931.497062
9675, 10254.521877
9676, 9602.862207
9677, 9907.841724
9678, 9135.946369
9679, 9026.653115
9680, 9566.478295
9681, 9636.603858
9682, 10544.309383
9683, 9153.723768
9684, 10566.521956
9685, 9708.714151
9686, 9987.877120
9687, 9234.786141
9688, 9878.178381
9689, 10223.082649
9690, 10365.213548
9691, 10013.959832
9692, 9933.530476
9693, 8905.739244
9694, 9811.073180
9695, 10075.292368
9696, 9741.504994
9697, 10531.272017
9698, 9345.858852
9699, 9652.991820
9700, 8832.106613
9701, 9919.778388
9702, 9349.041213
9703, 9193.459046
9704, 9341.224200
9705, 9411.318418
9706, 9913.256546
9707, 9803.453536
9708, 9593.613423
9709, 9912.894020
9710, 9537.839606
9711, 9194.448417
9712, 9590.264237
9713, 11213.465833
9714, 10108.136215
9715, 9898.234159
9716, 10123.924641
9717, 8953.260034
9718, 9418.861539
9719, 9770.885766
9720, 10363.250103
9721, 9320.803101
9722, 10415.780120
9723, 9593.497632
9724, 8513.337678
9725, 9925.983397
9726, 9910.482714
9727, 9397.503569
9728, 8779.150497
9729, 9016.653713
9730, 9674.983885
9731, 9473.205122
9732, 10333.657628
9733, 9980.585555
9734, 10638.650365
9735, 9759.712941
9736, 10437.927414
9737, 9843.502059
9738, 10823.546402
9739, 10036.269953
9740, 10131.046535
9741, 9968.051888
9742, 8962.418543
9743, 9746.700566
9744, 9830.014296
9745, 9633.537058
9746, 9489.777873
9747, 9015.877069
9748, 9614.868699
9749, 10110.103183
9750, 10077.181626
9751, 9425.446307
9752, 9848.142675
9753, 9605.581709
9754, 9027.661789
9755, 9988.739200
9756, 10138.851926
9757, 10488.760481
9758, 9178.642504
9759, 10018.934808
9760, 9401.556905
9761, 10568.399986
9762, 9888.024993
9763, 9796.830213
9764, 10163.937426
9765, 9503.046242
9766, 9903.341902
9767, 10451.129706
9768, 9538.556725
9769, 9775.084891
9770, 10365.333796
9771, 9474.458545
9772, 9669.734282
9773, 10127.089515
9774, 9621.549182
9775, 10146.302052
9776, 9369.962605
9777, 8968.921937
9778, 10357.133996
9779, 10009.405570
9780, 10145.544822
9781, 8992.847419
9782, 9573.274255
9783, 10063.422647
9784, 9645.755721
9785, 9478.583689
9786, 10364.911624
9787, 8938.910739
9788, 10519.716524
9789, 9313.016314
9790, 9126.032114
9791, 9642.374702
9792, 9629.084216
9793, 9309.526047
9794, 10086.763943
9795, 9386.520446
9796, 9625.576786
9797, 10285.463745
9798, 9578.791930
9799, 10158.885251
9800, 9820.624876
9801, 10346.634661
9802, 9539.933610
9803, 10096.686555
9804, 9270.723951
9805, 10247.656165
9806, 9935.399311
9807, 9881.919989
9808, 9587.156271
9809, 9415.151834
9810, 9338.958066
9811, 9303.101589
9812, 9936.725833
9813, 11033.605559
9814, 11409.949240
9815, 9690.487148
9816, 9794.985595
9817, 9944.535786
9818, 9407.007554
9819, 10230.376666
9820, 9830.544922
9821, 9723.322930
9822, 9199.427510
9823, 8646.842863
9824, 9202.818596
9825, 9879.918219
9826, 9944.583107
9827, 9651.695827
9828, 9678.233348
9829, 9534.898361
9830, 10643.300383
9831, 9868.857490
9832, 10516.720506
9833, 9796.958470
9834, 9666.305138
9835, 9619.090697
9836, 9920.245932
9837, 10212.708471
9838, 9466.306658
9839, 9810.704835
9840, 9222.555481
9841, 10159.150599
9842, 10314.018223
9843, 10535.154102
9844, 8932.927387
9845, 9954.490219
9846, 8995.017325
9847, 10056.841641
9848, 8979.640827
9849, 10810.552844
9850, 9875.938055
9851, 10163.891973
9852, 10104.368888
9853, 9298.384820
9854, 9885.801755
9855, 9001.831978
9856, 10345.861350
9857, 10515.963379
9858, 9289.297737
9859, 9088.002786
9860, 10103.596340
9861, 10077.872856
9862, 10647.725425
9863, 10771.601196
9864, 10118.874992
9865, 10161.349313
9866, 9958.290682
9867, 9674.628855
9868, 9803.575348
9869, 9290.285383
9870, 10474.288745
9871, 9320.467606
9872, 10169.580708
9873, 9412.190122
9874, 9921.379890
9875, 9994.794484
9876, 10588.632686
9877, 10568.792619
9878, 8979.836948
9879, 9789.474471
9880, 10469.099031
9881, 9011.379128
9882, 9634.897733
9883, 9677.020732
9884, 8733.417502
9885, 10091.171518
9886, 10641.278286
9887, 9262.556559
9888, 10419.023454
9889, 10467.179148
9890, 10034.347470
9891, 9431.595101
9892, 9974.723037
9893, 10558.345910
9894, 10309.329279
9895, 10555.297944
9896, 10015.261410
9897, 9359.072553
9898, 9572.602171
9899, 10388.906610
9900, 9437.201839
9901, 10699.739865
9902, 9215.499608
9903, 9935.658066
9904, 10217.183452
9905, 10303.141715
9906, 10576.540570
9907, 10818.278085
9908, 10194.292033
9909, 10217.687128
9910, 9518.165136
9911, 9659.621404
9912, 10822.430461
9913, 9250.431436
9914, 10993.487557
9915, 9509.824856
9916, 9466.541242
9917, 9619.555164
9918, 10464.168121
9919, 11028.187311
9920, 9680.747755
9921, 9775.868691
9922, 9059.981793
9923, 10291.005877
9924, 10674.841458
9925, 9747.849643
9926, 10643.986442
9927, 9668.930530
9928, 10303.535701
9929, 10389.369160
9930, 9201.121703
9931, 9553.786994
9932, 9401.292110
9933, 10012.122983
9934, 10603.295319
9935, 10140.931443
9936, 10085.336046
9937, 9681.595589
9938, 10476.212902
9939, 9214.413546
9940, 9656.710801
9941, 9776.780902
9942, 10794.211070
9943, 9654.883100
9944, 9385.603731
9945, 10070.600727
9946, 9383.265666
9947, 10562.594327
9948, 9291.465575
9949, 11049.049903
9950, 10341.367447
9951, 9621.932093
9952, 10661.346323
9953, 10583.126724
9954, 9608.756265
9955, 10800.347447
9956, 9529.541982
9957, 9703.346574
9958, 10213.772335
9959, 10272.815110
9960, 10205.918917
9961, 9921.423085
9962, 9645.132375
9963, 9937.413833
9964, 10376.532072
9965, 9768.414304
9966, 9590.270355
9967, 9981.236157
9968, 10356.309297
9969, 9437.881865
9970, 9434.448018
9971, 9596.483314
9972, 10313.990289
9973, 10040.537846
9974, 10042.005221
9975, 9247.010066
9976, 9668.228584
9977, 9722.497007
9978, 9517.889503
9979, 10211.660649
9980, 9449.606552
9981, 9596.538666
9982, 9502.512232
9983, 9991.196082
9984, 9869.461890
9985, 9846.976170
9986, 9115.160654
9987, 10101.591650
9988, 9672.419843
9989, 10011.659723
9990, 10778.887641
9991, 10380.537313
9992, 9501.020652
9993, 11036.296780
9994, 9502.512021
9995, 9775.464731
9996, 9649.149110
9997, 9820.731244
9998, 10411.211242
9999, 10869.604614
10000, 9962.146400
10001, 9872.281733
